,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
971,972,62,62,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-02-14 00:57:00,2024-02-14 01:16:00
972,973,52,52,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-02-16 00:24:00,2024-02-16 06:19:00
973,974,21,21,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-02-15 15:58:00,2024-02-15 21:42:00
974,975,19,19,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-02-11 16:14:00,2024-02-11 18:34:00
975,976,44,44,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-02-13 07:02:00,2024-02-13 07:31:00
976,977,65,65,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-02-13 15:35:00,2024-02-13 16:02:00
977,978,38,38,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-02-23 01:42:00,2024-02-23 05:28:00
978,979,37,37,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-02-21 23:09:00,2024-02-22 03:27:00
979,980,56,56,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-02-22 08:22:00,2024-02-22 09:23:00
980,981,61,61,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-02-22 10:15:00,2024-02-22 14:36:00
981,982,53,53,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-02-22 21:07:00,2024-02-22 23:21:00
982,983,68,68,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-02-19 21:35:00,2024-02-20 02:46:00
983,984,23,23,otro,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-02-24 02:35:00,2024-02-24 08:06:00
984,985,70,70,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-02-18 00:21:00,2024-02-18 00:48:00
985,986,9,9,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-02-20 20:53:00,2024-02-21 02:22:00
986,987,28,28,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-02-23 01:17:00,2024-02-23 02:51:00
987,988,14,14,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-02-23 19:04:00,2024-02-24 00:57:00
988,989,53,53,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-02-18 20:35:00,2024-02-18 21:18:00
989,990,64,64,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-02-18 10:57:00,2024-02-18 12:56:00
990,991,32,32,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-02-22 18:01:00,2024-02-22 21:39:00
991,992,5,5,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-02-24 13:01:00,2024-02-24 17:38:00
992,993,49,49,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-02-21 00:44:00,2024-02-21 01:59:00
993,994,67,67,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-02-27 00:32:00,2024-02-27 01:58:00
994,995,62,62,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-02-27 05:17:00,2024-02-27 10:06:00
995,996,20,20,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-02-26 16:24:00,2024-02-26 18:16:00
996,997,38,38,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-02-27 07:28:00,2024-02-27 12:47:00
997,998,19,19,software,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-02-26 06:08:00,2024-02-26 10:05:00
998,999,32,32,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-02-25 18:27:00,2024-02-25 19:12:00
999,1000,9,9,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-02-26 09:43:00,2024-02-26 14:08:00
1000,1001,30,30,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-03-01 21:53:00,2024-03-01 22:34:00
1001,1002,69,69,otro,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-02-26 06:44:00,2024-02-26 09:18:00
1002,1003,54,54,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-02-28 04:45:00,2024-02-28 07:13:00
1003,1004,49,49,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-03-02 03:13:00,2024-03-02 07:02:00
1004,1005,12,12,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-02-26 18:50:00,2024-02-26 23:37:00
1005,1006,31,31,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-02-29 00:26:00,2024-02-29 04:33:00
1006,1007,9,9,hardware,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-03-01 15:46:00,2024-03-01 19:22:00
1007,1008,16,16,otro,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-02-26 03:50:00,2024-02-26 05:00:00
1008,1009,24,24,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-03-02 22:33:00,2024-03-03 02:58:00
1009,1010,27,27,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-02-27 11:14:00,2024-02-27 11:24:00
1010,1011,68,68,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-02-25 06:03:00,2024-02-25 06:46:00
1011,1012,60,60,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-03-02 05:04:00,2024-03-02 08:59:00
1012,1013,55,55,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-03-08 02:54:00,2024-03-08 03:35:00
1013,1014,9,9,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-03-03 15:29:00,2024-03-03 20:25:00
1014,1015,70,70,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-08 13:51:00,2024-03-08 14:50:00
1015,1016,19,19,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-03-04 16:16:00,2024-03-04 17:35:00
1016,1017,16,16,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-03-08 14:17:00,2024-03-08 18:19:00
1017,1018,48,48,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-03-06 05:51:00,2024-03-06 07:19:00
1018,1019,67,67,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-05 05:02:00,2024-03-05 09:09:00
1019,1020,22,22,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-03-04 22:08:00,2024-03-05 01:58:00
1020,1021,64,64,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-03-04 01:43:00,2024-03-04 06:10:00
1021,1022,6,6,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-04 17:08:00,2024-03-04 20:11:00
1022,1023,35,35,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-03-05 10:31:00,2024-03-05 15:47:00
1023,1024,52,52,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-03-05 00:54:00,2024-03-05 04:01:00
1024,1025,67,67,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-05 08:24:00,2024-03-05 12:07:00
1025,1026,67,67,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-03 10:55:00,2024-03-03 15:59:00
1026,1027,23,23,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-03-03 02:52:00,2024-03-03 05:47:00
1027,1028,14,14,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-03-04 21:25:00,2024-03-05 02:06:00
1028,1029,16,16,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-03-07 04:22:00,2024-03-07 09:11:00
1029,1030,32,32,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-09 15:53:00,2024-03-09 20:51:00
1030,1031,53,53,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-04 20:21:00,2024-03-05 00:11:00
1031,1032,69,69,conectividad,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-03 06:45:00,2024-03-03 06:58:00
1032,1033,57,57,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-03-05 18:34:00,2024-03-05 21:31:00
1033,1034,56,56,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-03-13 14:06:00,2024-03-13 18:41:00
1034,1035,62,62,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-03-16 09:25:00,2024-03-16 11:48:00
1035,1036,53,53,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-10 19:49:00,2024-03-10 20:48:00
1036,1037,28,28,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-03-15 02:00:00,2024-03-15 04:51:00
1037,1038,10,10,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-10 20:19:00,2024-03-10 22:35:00
1038,1039,11,11,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-03-16 21:47:00,2024-03-17 03:32:00
1039,1040,63,63,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-13 14:52:00,2024-03-13 15:05:00
1040,1041,7,7,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-03-10 03:02:00,2024-03-10 06:54:00
1041,1042,20,20,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-03-10 05:29:00,2024-03-10 05:44:00
1042,1043,45,45,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-03-21 14:13:00,2024-03-21 18:28:00
1043,1044,47,47,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-19 14:18:00,2024-03-19 16:12:00
1044,1045,66,66,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-03-20 11:32:00,2024-03-20 12:32:00
1045,1046,15,15,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-17 11:14:00,2024-03-17 11:30:00
1046,1047,10,10,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-03-22 02:27:00,2024-03-22 02:45:00
1047,1048,27,27,software,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-03-21 15:34:00,2024-03-21 18:33:00
1048,1049,36,36,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-03-21 07:36:00,2024-03-21 09:23:00
1049,1050,41,41,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-03-21 16:56:00,2024-03-21 19:20:00
1050,1051,2,2,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-23 06:04:00,2024-03-23 08:39:00
1051,1052,33,33,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-03-17 12:30:00,2024-03-17 14:10:00
1052,1053,55,55,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-03-23 04:47:00,2024-03-23 08:28:00
1053,1054,29,29,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-03-20 21:32:00,2024-03-20 23:27:00
1054,1055,63,63,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-17 09:39:00,2024-03-17 10:02:00
1055,1056,65,65,otro,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-03-21 15:04:00,2024-03-21 18:25:00
1056,1057,30,30,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-03-21 16:14:00,2024-03-21 18:00:00
1057,1058,18,18,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-03-17 03:24:00,2024-03-17 04:17:00
1058,1059,8,8,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-03-17 07:41:00,2024-03-17 11:27:00
1059,1060,38,38,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-03-22 11:19:00,2024-03-22 14:37:00
1060,1061,6,6,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-21 02:55:00,2024-03-21 05:26:00
1061,1062,7,7,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-23 12:25:00,2024-03-23 16:16:00
1062,1063,49,49,software,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-03-26 16:29:00,2024-03-26 20:53:00
1063,1064,16,16,software,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-03-26 12:52:00,2024-03-26 15:44:00
1064,1065,13,13,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-03-24 15:45:00,2024-03-24 16:37:00
1065,1066,48,48,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-03-27 13:37:00,2024-03-27 17:20:00
1066,1067,14,14,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-03-26 23:52:00,2024-03-27 01:20:00
1067,1068,1,1,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-25 13:48:00,2024-03-25 17:44:00
1068,1069,3,3,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-24 01:02:00,2024-03-24 05:10:00
1069,1070,30,30,conectividad,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-03-28 20:43:00,2024-03-28 23:46:00
1070,1071,9,9,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-03-29 16:08:00,2024-03-29 21:30:00
1071,1072,29,29,software,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-03-28 02:38:00,2024-03-28 04:14:00
1072,1073,37,37,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-03-26 00:20:00,2024-03-26 05:22:00
1073,1074,20,20,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-03-28 08:24:00,2024-03-28 10:07:00
1074,1075,21,21,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-03-26 09:58:00,2024-03-26 13:58:00
1075,1076,6,6,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-03-25 13:04:00,2024-03-25 14:08:00
1076,1077,27,27,software,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-03-28 03:27:00,2024-03-28 05:29:00
1077,1078,56,56,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-03-30 17:39:00,2024-03-30 22:32:00
1078,1079,66,66,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-03-29 13:35:00,2024-03-29 16:23:00
1079,1080,43,43,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-04-01 22:35:00,2024-04-02 04:19:00
1080,1081,60,60,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-04-04 06:23:00,2024-04-04 09:01:00
1081,1082,12,12,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-04-06 20:47:00,2024-04-07 01:12:00
1082,1083,17,17,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-04-04 19:51:00,2024-04-04 21:24:00
1083,1084,16,16,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-04-03 03:08:00,2024-04-03 05:27:00
1084,1085,46,46,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-03-31 01:47:00,2024-03-31 02:54:00
1085,1086,13,13,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-04-05 06:31:00,2024-04-05 07:52:00
1086,1087,15,15,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-03-31 04:30:00,2024-03-31 10:13:00
1087,1088,7,7,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-04-01 05:20:00,2024-04-01 07:34:00
1088,1089,14,14,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-04-05 02:53:00,2024-04-05 07:26:00
1089,1090,41,41,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-04-03 14:48:00,2024-04-03 20:27:00
1090,1091,28,28,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-04-06 19:33:00,2024-04-07 00:37:00
1091,1092,27,27,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-04-02 01:13:00,2024-04-02 05:05:00
1092,1093,30,30,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-04-05 04:14:00,2024-04-05 06:46:00
1093,1094,4,4,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-03-31 02:48:00,2024-03-31 05:39:00
1094,1095,70,70,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-04-05 18:13:00,2024-04-05 21:06:00
1095,1096,52,52,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-04-04 09:14:00,2024-04-04 10:27:00
1096,1097,64,64,otro,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-04-03 05:59:00,2024-04-03 08:29:00
1097,1098,55,55,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-04-09 13:43:00,2024-04-09 16:01:00
1098,1099,13,13,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-04-07 01:07:00,2024-04-07 01:38:00
1099,1100,57,57,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-04-10 11:34:00,2024-04-10 15:26:00
1100,1101,28,28,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-04-07 10:57:00,2024-04-07 15:20:00
1101,1102,5,5,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-04-08 00:46:00,2024-04-08 05:40:00
1102,1103,22,22,software,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-04-12 20:02:00,2024-04-12 20:28:00
1103,1104,45,45,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-04-20 21:08:00,2024-04-20 23:11:00
1104,1105,67,67,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-04-14 11:15:00,2024-04-14 16:06:00
1105,1106,31,31,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-04-15 08:15:00,2024-04-15 14:15:00
1106,1107,70,70,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-04-15 18:56:00,2024-04-15 23:06:00
1107,1108,10,10,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-04-17 12:01:00,2024-04-17 12:17:00
1108,1109,43,43,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-04-20 09:22:00,2024-04-20 10:13:00
1109,1110,41,41,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-04-20 19:07:00,2024-04-21 00:06:00
1110,1111,60,60,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-04-17 19:05:00,2024-04-17 23:18:00
1111,1112,21,21,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-20 14:08:00,2024-04-20 18:20:00
1112,1113,16,16,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-14 07:38:00,2024-04-14 13:21:00
1113,1114,2,2,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-04-14 07:26:00,2024-04-14 09:45:00
1114,1115,53,53,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-04-18 05:47:00,2024-04-18 07:17:00
1115,1116,2,2,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-04-20 16:37:00,2024-04-20 20:07:00
1116,1117,48,48,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-19 10:54:00,2024-04-19 12:53:00
1117,1118,22,22,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-04-25 03:12:00,2024-04-25 09:07:00
1118,1119,55,55,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-04-24 04:06:00,2024-04-24 09:09:00
1119,1120,45,45,software,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-04-26 00:50:00,2024-04-26 06:22:00
1120,1121,1,1,software,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-04-25 00:28:00,2024-04-25 01:11:00
1121,1122,23,23,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-04-26 12:39:00,2024-04-26 18:14:00
1122,1123,3,3,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-04-27 14:03:00,2024-04-27 19:14:00
1123,1124,17,17,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-04-22 18:06:00,2024-04-22 19:42:00
1124,1125,12,12,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-01 10:34:00,2024-05-01 12:35:00
1125,1126,17,17,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-30 10:51:00,2024-04-30 14:09:00
1126,1127,45,45,otro,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-05-01 10:15:00,2024-05-01 13:28:00
1127,1128,44,44,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-04-30 08:57:00,2024-04-30 12:52:00
1128,1129,59,59,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-05-03 17:14:00,2024-05-03 23:07:00
1129,1130,67,67,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-05-01 13:27:00,2024-05-01 15:25:00
1130,1131,44,44,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-05-04 21:17:00,2024-05-05 00:20:00
1131,1132,2,2,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-04-28 19:17:00,2024-04-29 00:02:00
1132,1133,12,12,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-05-01 18:01:00,2024-05-01 23:44:00
1133,1134,17,17,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-04 08:07:00,2024-05-04 10:23:00
1134,1135,60,60,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-05-02 22:59:00,2024-05-03 04:48:00
1135,1136,70,70,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-02 20:13:00,2024-05-03 01:47:00
